downtime_id,machine_id,date,downtime_category,duration_hours,downtime_cost,shift_affected,was_scheduled,impact_description
DT-000812,MCH-005,2025-11-10,Tooling Change,0.48,10.86,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-000813,MCH-005,2025-10-28,Tooling Change,0.37,8.34,Night (10PM-6AM),False,Tool replacement for new job setup
DT-000814,MCH-005,2025-05-07,Tooling Change,0.43,9.6,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-000815,MCH-005,2024-03-18,Tooling Change,0.55,12.28,Night (10PM-6AM),False,Tool replacement for new job setup
DT-000816,MCH-005,2025-01-31,Tooling Change,0.25,5.67,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-000817,MCH-005,2024-12-13,Tooling Change,0.34,7.72,Night (10PM-6AM),False,Tool replacement for new job setup
DT-000818,MCH-005,2025-06-25,Tooling Change,0.45,10.23,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-000819,MCH-005,2025-03-28,Tooling Change,0.36,8.19,Night (10PM-6AM),False,Tool replacement for new job setup
DT-000820,MCH-005,2025-04-02,Tooling Change,0.32,7.24,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-000821,MCH-005,2025-06-04,Tooling Change,0.48,10.71,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-000822,MCH-005,2025-01-03,Tooling Change,0.26,5.82,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-000823,MCH-005,2024-10-16,Tooling Change,0.37,8.34,Night (10PM-6AM),False,Tool replacement for new job setup
DT-000824,MCH-005,2025-02-17,Tooling Change,0.43,9.6,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-000825,MCH-005,2025-09-30,Tooling Change,0.21,4.72,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-000826,MCH-005,2024-04-04,Tooling Change,0.33,7.4,Night (10PM-6AM),False,Tool replacement for new job setup
DT-000827,MCH-005,2024-09-18,Tooling Change,0.34,7.56,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-000828,MCH-005,2024-06-17,Tooling Change,0.28,6.3,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-000829,MCH-005,2025-07-18,Tooling Change,0.24,5.36,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-000830,MCH-005,2025-12-04,Tooling Change,0.18,3.93,Night (10PM-6AM),False,Tool replacement for new job setup
DT-000831,MCH-005,2025-11-04,Tooling Change,0.34,7.56,Night (10PM-6AM),False,Tool replacement for new job setup
DT-000832,MCH-005,2024-09-11,Tooling Change,0.2,4.56,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-000833,MCH-005,2024-08-28,Tooling Change,0.32,7.08,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-000834,MCH-005,2024-11-06,Tooling Change,0.2,4.56,Night (10PM-6AM),False,Tool replacement for new job setup
DT-000835,MCH-005,2024-04-16,Tooling Change,0.52,11.82,Night (10PM-6AM),False,Tool replacement for new job setup
DT-000836,MCH-005,2025-11-07,Tooling Change,0.29,6.45,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-000837,MCH-005,2025-05-26,Tooling Change,0.28,6.3,Night (10PM-6AM),False,Tool replacement for new job setup
DT-000838,MCH-005,2025-06-05,Tooling Change,0.38,8.67,Night (10PM-6AM),False,Tool replacement for new job setup
DT-000839,MCH-005,2025-02-05,Tooling Change,0.34,7.72,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-000840,MCH-005,2025-09-03,Tooling Change,0.5,11.18,Night (10PM-6AM),False,Tool replacement for new job setup
DT-000841,MCH-005,2024-03-14,Tooling Change,0.31,6.93,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-000842,MCH-005,2025-03-20,Material Shortage,3.35,75.28,Night (10PM-6AM),False,Waiting for material delivery
DT-000843,MCH-005,2025-07-14,Material Shortage,3.35,75.44,Afternoon (2PM-10PM),False,Waiting for material delivery
DT-000844,MCH-005,2024-07-22,Material Shortage,2.9,65.37,Night (10PM-6AM),False,Waiting for material delivery
DT-000845,MCH-005,2024-04-15,Material Shortage,1.36,30.72,Afternoon (2PM-10PM),False,Waiting for material delivery
DT-000846,MCH-005,2025-10-31,Material Shortage,3.76,84.57,Afternoon (2PM-10PM),False,Waiting for material delivery
DT-000847,MCH-005,2025-04-04,Material Shortage,2.53,57.02,Morning (6AM-2PM),False,Waiting for material delivery
DT-000848,MCH-005,2024-05-29,Material Shortage,2.56,57.64,Night (10PM-6AM),False,Waiting for material delivery
DT-000849,MCH-005,2024-07-12,Quality Hold,0.9,20.16,Morning (6AM-2PM),False,Production paused pending quality investigation
DT-000850,MCH-005,2025-10-30,Quality Hold,0.98,22.05,Morning (6AM-2PM),False,Production paused pending quality investigation
DT-000851,MCH-005,2025-02-13,Quality Hold,0.96,21.58,Morning (6AM-2PM),False,Production paused pending quality investigation
DT-000852,MCH-005,2024-04-19,Quality Hold,0.89,20.0,Afternoon (2PM-10PM),False,Production paused pending quality investigation
DT-000853,MCH-005,2025-05-14,Quality Hold,1.22,27.57,Afternoon (2PM-10PM),False,Production paused pending quality investigation
DT-000854,MCH-005,2025-02-25,Calibration,0.86,19.38,Morning (6AM-2PM),True,Periodic calibration per quality standard
DT-000855,MCH-005,2025-02-20,Calibration,0.69,15.59,Morning (6AM-2PM),True,Periodic calibration per quality standard
DT-000856,MCH-005,2025-03-26,Calibration,0.21,4.72,Morning (6AM-2PM),True,Periodic calibration per quality standard
DT-000857,MCH-005,2024-07-12,Calibration,0.59,13.23,Night (10PM-6AM),True,Periodic calibration per quality standard
DT-000858,MCH-005,2024-03-13,Calibration,0.78,17.64,Afternoon (2PM-10PM),True,Periodic calibration per quality standard
DT-000859,MCH-005,2025-09-01,Calibration,0.35,7.87,Afternoon (2PM-10PM),True,Periodic calibration per quality standard
DT-000860,MCH-005,2025-03-06,Calibration,0.8,18.12,Morning (6AM-2PM),True,Periodic calibration per quality standard
DT-000861,MCH-005,2024-06-17,Calibration,0.51,11.5,Morning (6AM-2PM),True,Periodic calibration per quality standard
DT-000862,MCH-005,2025-07-23,Calibration,0.59,13.23,Night (10PM-6AM),True,Periodic calibration per quality standard
DT-000863,MCH-005,2025-05-21,Calibration,0.45,10.23,Night (10PM-6AM),True,Periodic calibration per quality standard
DT-000864,MCH-005,2024-06-26,Calibration,0.29,6.45,Night (10PM-6AM),True,Periodic calibration per quality standard
DT-000865,MCH-005,2024-11-29,Calibration,0.64,14.33,Night (10PM-6AM),True,Periodic calibration per quality standard
DT-000866,MCH-005,2025-07-16,Calibration,0.78,17.64,Afternoon (2PM-10PM),True,Periodic calibration per quality standard
DT-000867,MCH-005,2025-03-11,Calibration,0.64,14.33,Afternoon (2PM-10PM),True,Periodic calibration per quality standard
DT-000868,MCH-005,2025-09-16,Calibration,0.25,5.67,Afternoon (2PM-10PM),True,Periodic calibration per quality standard
DT-000869,MCH-005,2025-04-23,Calibration,0.69,15.59,Morning (6AM-2PM),True,Periodic calibration per quality standard
DT-000870,MCH-005,2024-09-20,Calibration,0.89,20.0,Afternoon (2PM-10PM),True,Periodic calibration per quality standard
DT-000871,MCH-005,2025-05-19,Calibration,0.52,11.82,Night (10PM-6AM),True,Periodic calibration per quality standard
DT-000872,MCH-005,2024-08-14,Calibration,0.68,15.27,Morning (6AM-2PM),True,Periodic calibration per quality standard
DT-000873,MCH-005,2024-05-21,Calibration,0.74,16.53,Morning (6AM-2PM),True,Periodic calibration per quality standard
DT-000874,MCH-005,2024-11-06,Calibration,0.55,12.28,Morning (6AM-2PM),True,Periodic calibration per quality standard
DT-000875,MCH-006,2025-08-13,Planned Maintenance,0.86,19.38,Afternoon (2PM-10PM),True,Scheduled service - production rerouted
DT-000876,MCH-006,2025-11-21,Planned Maintenance,1.52,34.17,Afternoon (2PM-10PM),True,Scheduled service - production rerouted
DT-000877,MCH-006,2025-08-05,Planned Maintenance,1.11,24.88,Morning (6AM-2PM),True,Scheduled service - production rerouted
DT-000878,MCH-006,2025-08-18,Planned Maintenance,1.82,40.95,Night (10PM-6AM),True,Scheduled service - production rerouted
DT-000879,MCH-006,2024-12-16,Planned Maintenance,1.62,36.54,Morning (6AM-2PM),True,Scheduled service - production rerouted
DT-000880,MCH-006,2025-09-30,Planned Maintenance,1.7,38.27,Night (10PM-6AM),True,Scheduled service - production rerouted
DT-000881,MCH-006,2024-10-09,Planned Maintenance,1.25,28.19,Night (10PM-6AM),True,Scheduled service - production rerouted
DT-000882,MCH-006,2024-11-21,Planned Maintenance,2.0,45.04,Morning (6AM-2PM),True,Scheduled service - production rerouted
DT-000883,MCH-006,2025-07-17,Planned Maintenance,1.33,29.92,Morning (6AM-2PM),True,Scheduled service - production rerouted
DT-000884,MCH-006,2024-11-11,Planned Maintenance,1.08,24.26,Night (10PM-6AM),True,Scheduled service - production rerouted
DT-000885,MCH-006,2024-07-19,Planned Maintenance,2.18,48.98,Morning (6AM-2PM),True,Scheduled service - production rerouted
DT-000886,MCH-006,2024-05-06,Planned Maintenance,1.41,31.65,Afternoon (2PM-10PM),True,Scheduled service - production rerouted
DT-000887,MCH-006,2024-02-08,Planned Maintenance,1.06,23.94,Night (10PM-6AM),True,Scheduled service - production rerouted
DT-000888,MCH-006,2025-10-07,Planned Maintenance,2.1,47.25,Afternoon (2PM-10PM),True,Scheduled service - production rerouted
DT-000889,MCH-006,2024-12-27,Planned Maintenance,1.41,31.65,Morning (6AM-2PM),True,Scheduled service - production rerouted
DT-000890,MCH-006,2025-07-24,Planned Maintenance,1.18,26.46,Morning (6AM-2PM),True,Scheduled service - production rerouted
DT-000891,MCH-006,2024-11-15,Planned Maintenance,1.67,37.48,Morning (6AM-2PM),True,Scheduled service - production rerouted
DT-000892,MCH-006,2024-06-25,Planned Maintenance,1.44,32.44,Morning (6AM-2PM),True,Scheduled service - production rerouted
DT-000893,MCH-006,2024-10-28,Planned Maintenance,1.68,37.8,Afternoon (2PM-10PM),True,Scheduled service - production rerouted
DT-000894,MCH-006,2024-12-09,Planned Maintenance,2.1,47.25,Night (10PM-6AM),True,Scheduled service - production rerouted
DT-000895,MCH-006,2024-10-15,Planned Maintenance,1.39,31.18,Night (10PM-6AM),True,Scheduled service - production rerouted
DT-000896,MCH-006,2024-12-02,Planned Maintenance,1.04,23.46,Night (10PM-6AM),True,Scheduled service - production rerouted
DT-000897,MCH-006,2025-08-19,Planned Maintenance,1.38,31.02,Afternoon (2PM-10PM),True,Scheduled service - production rerouted
DT-000898,MCH-006,2024-02-02,Planned Maintenance,1.24,27.87,Morning (6AM-2PM),True,Scheduled service - production rerouted
DT-000899,MCH-006,2024-10-23,Planned Maintenance,1.47,33.07,Night (10PM-6AM),True,Scheduled service - production rerouted
DT-000900,MCH-006,2024-02-08,Planned Maintenance,1.15,25.98,Morning (6AM-2PM),True,Scheduled service - production rerouted
DT-000901,MCH-006,2025-03-25,Planned Maintenance,1.21,27.24,Night (10PM-6AM),True,Scheduled service - production rerouted
DT-000902,MCH-006,2025-08-22,Planned Maintenance,1.41,31.82,Morning (6AM-2PM),True,Scheduled service - production rerouted
DT-000903,MCH-006,2024-11-07,Planned Maintenance,0.83,18.74,Morning (6AM-2PM),True,Scheduled service - production rerouted
DT-000904,MCH-006,2024-03-26,Planned Maintenance,1.63,36.69,Night (10PM-6AM),True,Scheduled service - production rerouted
DT-000905,MCH-006,2025-04-23,Planned Maintenance,1.0,22.52,Night (10PM-6AM),True,Scheduled service - production rerouted
DT-000906,MCH-006,2025-01-16,Planned Maintenance,1.37,30.87,Morning (6AM-2PM),True,Scheduled service - production rerouted
DT-000907,MCH-006,2025-06-06,Planned Maintenance,1.36,30.55,Morning (6AM-2PM),True,Scheduled service - production rerouted
DT-000908,MCH-006,2025-03-06,Planned Maintenance,1.12,25.2,Afternoon (2PM-10PM),True,Scheduled service - production rerouted
DT-000909,MCH-006,2025-11-24,Planned Maintenance,1.34,30.24,Morning (6AM-2PM),True,Scheduled service - production rerouted
DT-000910,MCH-006,2025-01-27,Planned Maintenance,1.95,43.94,Night (10PM-6AM),True,Scheduled service - production rerouted
DT-000911,MCH-006,2024-06-13,Planned Maintenance,1.77,39.84,Afternoon (2PM-10PM),True,Scheduled service - production rerouted
DT-000912,MCH-006,2024-01-17,Planned Maintenance,1.71,38.43,Night (10PM-6AM),True,Scheduled service - production rerouted
DT-000913,MCH-006,2025-08-19,Planned Maintenance,1.64,36.85,Night (10PM-6AM),True,Scheduled service - production rerouted
DT-000914,MCH-006,2025-09-26,Planned Maintenance,1.63,36.69,Night (10PM-6AM),True,Scheduled service - production rerouted
DT-000915,MCH-006,2024-07-31,Planned Maintenance,2.33,52.44,Night (10PM-6AM),True,Scheduled service - production rerouted
DT-000916,MCH-006,2025-05-22,Planned Maintenance,1.6,36.06,Night (10PM-6AM),True,Scheduled service - production rerouted
DT-000917,MCH-006,2025-02-21,Unplanned Breakdown,2.2,164.17,Afternoon (2PM-10PM),False,Emergency repair required - jobs delayed
DT-000918,MCH-006,2024-10-22,Unplanned Breakdown,1.83,281.98,Night (10PM-6AM),False,Emergency repair required - jobs delayed
DT-000919,MCH-006,2025-06-05,Unplanned Breakdown,1.26,102.01,Morning (6AM-2PM),False,Emergency repair required - jobs delayed
DT-000920,MCH-006,2025-03-18,Unplanned Breakdown,1.5,195.51,Morning (6AM-2PM),False,Emergency repair required - jobs delayed
DT-000921,MCH-006,2025-04-08,Unplanned Breakdown,3.0,296.83,Night (10PM-6AM),False,Emergency repair required - jobs delayed
DT-000922,MCH-006,2025-02-12,Unplanned Breakdown,1.6,241.91,Morning (6AM-2PM),False,Emergency repair required - jobs delayed
DT-000923,MCH-006,2025-09-23,Unplanned Breakdown,2.58,233.04,Afternoon (2PM-10PM),False,Emergency repair required - jobs delayed
DT-000924,MCH-006,2024-10-31,Unplanned Breakdown,3.35,254.55,Afternoon (2PM-10PM),False,Emergency repair required - jobs delayed
DT-000925,MCH-006,2024-03-06,Unplanned Breakdown,1.97,262.86,Morning (6AM-2PM),False,Emergency repair required - jobs delayed
DT-000926,MCH-006,2024-07-01,Unplanned Breakdown,3.35,381.58,Afternoon (2PM-10PM),False,Emergency repair required - jobs delayed
DT-000927,MCH-006,2024-07-12,Unplanned Breakdown,3.46,219.92,Night (10PM-6AM),False,Emergency repair required - jobs delayed
DT-000928,MCH-006,2024-04-26,Unplanned Breakdown,2.34,123.47,Night (10PM-6AM),False,Emergency repair required - jobs delayed
DT-000929,MCH-006,2024-12-06,Unplanned Breakdown,4.23,433.19,Night (10PM-6AM),False,Emergency repair required - jobs delayed
DT-000930,MCH-006,2024-01-02,Unplanned Breakdown,1.83,201.72,Night (10PM-6AM),False,Emergency repair required - jobs delayed
DT-000931,MCH-006,2025-05-15,Tooling Change,0.38,8.67,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-000932,MCH-006,2025-08-26,Tooling Change,0.33,7.4,Night (10PM-6AM),False,Tool replacement for new job setup
DT-000933,MCH-006,2025-02-17,Tooling Change,0.25,5.67,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-000934,MCH-006,2025-04-01,Tooling Change,0.32,7.08,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-000935,MCH-006,2025-03-27,Tooling Change,0.45,10.23,Night (10PM-6AM),False,Tool replacement for new job setup
DT-000936,MCH-006,2024-03-11,Tooling Change,0.25,5.67,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-000937,MCH-006,2025-07-30,Tooling Change,0.37,8.34,Night (10PM-6AM),False,Tool replacement for new job setup
DT-000938,MCH-006,2024-01-10,Tooling Change,0.2,4.41,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-000939,MCH-006,2025-10-09,Tooling Change,0.41,9.3,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-000940,MCH-006,2025-05-12,Tooling Change,0.2,4.56,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-000941,MCH-006,2024-01-01,Tooling Change,0.18,3.93,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-000942,MCH-006,2024-04-19,Tooling Change,0.41,9.3,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-000943,MCH-006,2024-07-12,Tooling Change,0.18,4.1,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-000944,MCH-006,2024-12-31,Tooling Change,0.37,8.34,Night (10PM-6AM),False,Tool replacement for new job setup
DT-000945,MCH-006,2024-06-20,Tooling Change,0.33,7.4,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-000946,MCH-006,2024-08-07,Tooling Change,0.48,10.71,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-000947,MCH-006,2024-11-13,Tooling Change,0.23,5.19,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-000948,MCH-006,2024-04-09,Tooling Change,0.2,4.56,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-000949,MCH-006,2024-05-08,Tooling Change,0.27,5.98,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-000950,MCH-006,2025-10-31,Tooling Change,0.38,8.5,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-000951,MCH-006,2025-09-24,Tooling Change,0.38,8.67,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-000952,MCH-006,2025-08-21,Tooling Change,0.49,11.02,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-000953,MCH-006,2024-06-27,Tooling Change,0.34,7.56,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-000954,MCH-006,2025-11-18,Tooling Change,0.5,11.18,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-000955,MCH-006,2024-06-26,Tooling Change,0.6,13.38,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-000956,MCH-006,2024-07-29,Tooling Change,0.34,7.72,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-000957,MCH-006,2025-02-26,Tooling Change,0.27,6.15,Night (10PM-6AM),False,Tool replacement for new job setup
DT-000958,MCH-006,2025-10-29,Tooling Change,0.28,6.3,Night (10PM-6AM),False,Tool replacement for new job setup
DT-000959,MCH-006,2024-05-15,Tooling Change,0.36,8.03,Night (10PM-6AM),False,Tool replacement for new job setup
DT-000960,MCH-006,2024-04-22,Tooling Change,0.42,9.45,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-000961,MCH-006,2024-06-18,Tooling Change,0.29,6.61,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-000962,MCH-006,2025-09-03,Tooling Change,0.29,6.45,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-000963,MCH-006,2024-09-09,Tooling Change,0.37,8.34,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-000964,MCH-006,2024-04-08,Tooling Change,0.24,5.36,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-000965,MCH-006,2024-02-22,Tooling Change,0.22,5.04,Night (10PM-6AM),False,Tool replacement for new job setup
DT-000966,MCH-006,2024-06-26,Tooling Change,0.3,6.77,Night (10PM-6AM),False,Tool replacement for new job setup
DT-000967,MCH-006,2025-06-27,Tooling Change,0.43,9.76,Night (10PM-6AM),False,Tool replacement for new job setup
DT-000968,MCH-006,2024-08-22,Tooling Change,0.3,6.77,Afternoon (2PM-10PM),False,Tool replacement for new job setup
