job_order_id,product_id,product_name,customer_id,order_date,due_date,priority,quantity,status
JOB-00867,PRD-002,Gear Assembly,CUS-002,2024-01-25,2024-01-28,Critical,70,Completed
JOB-00868,PRD-007,Manifold Block,CUS-002,2024-01-01,2024-01-15,Standard,2,Completed
JOB-00869,PRD-005,Control Panel Frame,CUS-008,2024-10-22,2024-10-25,Critical,28,Completed
JOB-00870,PRD-006,Bearing Cap,CUS-004,2024-03-18,2024-04-01,Standard,2,Completed
JOB-00871,PRD-008,Sensor Bracket,CUS-006,2025-11-07,2025-11-21,Standard,7,Completed
JOB-00872,PRD-008,Sensor Bracket,CUS-001,2024-11-13,2024-11-27,Rush,28,Completed
JOB-00873,PRD-006,Bearing Cap,CUS-006,2025-02-20,2025-03-06,Standard,2,Completed
JOB-00874,PRD-002,Gear Assembly,CUS-008,2024-08-22,2024-09-05,Standard,7,Completed
JOB-00875,PRD-003,Pump Housing,CUS-002,2025-08-08,2025-08-11,Critical,7,Completed
JOB-00876,PRD-005,Control Panel Frame,CUS-002,2024-09-25,2024-10-02,Rush,2,Completed
JOB-00877,PRD-007,Manifold Block,CUS-006,2024-09-30,2024-10-14,Standard,14,Completed
JOB-00878,PRD-002,Gear Assembly,CUS-002,2024-03-06,2024-03-13,Rush,28,Completed
JOB-00879,PRD-008,Sensor Bracket,CUS-003,2025-12-23,2026-01-06,Standard,28,Completed
JOB-00880,PRD-008,Sensor Bracket,CUS-007,2024-03-08,2024-03-22,Standard,7,Completed
JOB-00881,PRD-008,Sensor Bracket,CUS-003,2024-09-10,2024-09-17,Rush,14,Completed
JOB-00882,PRD-003,Pump Housing,CUS-007,2025-04-04,2025-04-18,Standard,2,Completed
JOB-00883,PRD-007,Manifold Block,CUS-005,2024-12-20,2024-12-23,Critical,2,Completed
JOB-00884,PRD-007,Manifold Block,CUS-008,2025-02-25,2025-02-28,Critical,2,Completed
JOB-00885,PRD-003,Pump Housing,CUS-006,2025-03-04,2025-03-18,Rush,70,Completed
JOB-00886,PRD-004,Motor Shaft,CUS-006,2025-02-19,2025-03-05,Standard,28,Completed
JOB-00887,PRD-003,Pump Housing,CUS-006,2024-09-11,2024-09-14,Critical,28,Completed
JOB-00888,PRD-002,Gear Assembly,CUS-007,2025-11-18,2025-11-25,Rush,14,Completed
JOB-00889,PRD-005,Control Panel Frame,CUS-001,2025-08-27,2025-08-30,Critical,7,Completed
JOB-00890,PRD-002,Gear Assembly,CUS-001,2024-07-25,2024-08-08,Standard,14,Completed
JOB-00891,PRD-001,Hydraulic Valve Body,CUS-005,2024-08-16,2024-08-30,Standard,14,Completed
JOB-00892,PRD-005,Control Panel Frame,CUS-005,2024-03-28,2024-04-11,Rush,7,Completed
JOB-00893,PRD-004,Motor Shaft,CUS-006,2024-02-15,2024-02-22,Rush,2,Completed
JOB-00894,PRD-008,Sensor Bracket,CUS-007,2024-11-15,2024-11-29,Standard,2,Completed
JOB-00895,PRD-004,Motor Shaft,CUS-001,2025-02-14,2025-02-28,Standard,70,Completed
JOB-00896,PRD-007,Manifold Block,CUS-001,2025-03-24,2025-04-07,Rush,7,Completed
JOB-00897,PRD-001,Hydraulic Valve Body,CUS-008,2024-10-16,2024-10-23,Rush,70,Completed
JOB-00898,PRD-004,Motor Shaft,CUS-004,2025-06-10,2025-06-13,Critical,2,Completed
JOB-00899,PRD-004,Motor Shaft,CUS-002,2024-09-10,2024-09-24,Standard,14,Completed
JOB-00900,PRD-003,Pump Housing,CUS-007,2024-06-19,2024-06-22,Critical,2,Completed
JOB-00901,PRD-001,Hydraulic Valve Body,CUS-003,2025-01-13,2025-01-27,Standard,7,Completed
JOB-00902,PRD-003,Pump Housing,CUS-001,2024-12-31,2025-01-07,Rush,1,Completed
JOB-00903,PRD-006,Bearing Cap,CUS-001,2024-08-08,2024-08-22,Rush,2,Completed
JOB-00904,PRD-003,Pump Housing,CUS-005,2024-03-13,2024-03-16,Critical,70,Completed
JOB-00905,PRD-008,Sensor Bracket,CUS-002,2025-05-27,2025-06-10,Rush,7,Completed
JOB-00906,PRD-006,Bearing Cap,CUS-002,2024-09-19,2024-10-03,Standard,14,Completed
JOB-00907,PRD-003,Pump Housing,CUS-002,2025-07-31,2025-08-14,Standard,7,Completed
JOB-00908,PRD-006,Bearing Cap,CUS-006,2024-10-31,2024-11-14,Rush,7,Completed
JOB-00909,PRD-006,Bearing Cap,CUS-008,2024-11-07,2024-11-21,Standard,14,Completed
JOB-00910,PRD-001,Hydraulic Valve Body,CUS-008,2025-05-09,2025-05-23,Standard,2,Completed
JOB-00911,PRD-004,Motor Shaft,CUS-001,2024-12-13,2024-12-16,Critical,70,Completed
JOB-00912,PRD-006,Bearing Cap,CUS-007,2024-06-11,2024-06-25,Rush,28,Completed
JOB-00913,PRD-005,Control Panel Frame,CUS-001,2025-02-07,2025-02-21,Standard,14,Completed
JOB-00914,PRD-006,Bearing Cap,CUS-008,2025-12-29,2026-01-12,Standard,7,Completed
JOB-00915,PRD-008,Sensor Bracket,CUS-006,2024-10-02,2024-10-16,Standard,2,Completed
JOB-00916,PRD-002,Gear Assembly,CUS-001,2024-08-27,2024-08-30,Critical,70,Completed
JOB-00917,PRD-002,Gear Assembly,CUS-007,2024-10-31,2024-11-14,Standard,7,Completed
JOB-00918,PRD-002,Gear Assembly,CUS-002,2025-09-15,2025-09-29,Rush,1,Completed
JOB-00919,PRD-003,Pump Housing,CUS-001,2025-04-18,2025-05-02,Standard,7,Completed
JOB-00920,PRD-002,Gear Assembly,CUS-005,2024-09-11,2024-09-25,Standard,28,Completed
JOB-00921,PRD-002,Gear Assembly,CUS-005,2024-11-21,2024-12-05,Standard,14,Completed
JOB-00922,PRD-007,Manifold Block,CUS-007,2025-08-01,2025-08-15,Standard,28,Completed
JOB-00923,PRD-006,Bearing Cap,CUS-001,2024-06-18,2024-07-02,Standard,28,Completed
JOB-00924,PRD-002,Gear Assembly,CUS-002,2024-03-05,2024-03-12,Rush,2,Completed
JOB-00925,PRD-006,Bearing Cap,CUS-005,2024-05-30,2024-06-06,Rush,70,Completed
JOB-00926,PRD-005,Control Panel Frame,CUS-008,2025-02-06,2025-02-13,Rush,7,Completed
JOB-00927,PRD-007,Manifold Block,CUS-008,2024-02-13,2024-02-27,Standard,14,Completed
JOB-00928,PRD-003,Pump Housing,CUS-007,2024-07-12,2024-07-19,Rush,1,Completed
JOB-00929,PRD-005,Control Panel Frame,CUS-005,2024-07-24,2024-07-27,Critical,70,Completed
JOB-00930,PRD-006,Bearing Cap,CUS-003,2024-01-16,2024-01-19,Critical,7,Completed
JOB-00931,PRD-002,Gear Assembly,CUS-002,2025-07-17,2025-07-31,Standard,1,Completed
JOB-00932,PRD-005,Control Panel Frame,CUS-004,2025-05-07,2025-05-21,Standard,7,Completed
JOB-00933,PRD-007,Manifold Block,CUS-003,2024-07-22,2024-07-25,Critical,2,Completed
JOB-00934,PRD-003,Pump Housing,CUS-004,2024-12-26,2025-01-09,Standard,2,Completed
JOB-00935,PRD-002,Gear Assembly,CUS-008,2024-03-18,2024-04-01,Rush,14,Completed
JOB-00936,PRD-002,Gear Assembly,CUS-005,2024-04-04,2024-04-18,Rush,7,Completed
JOB-00937,PRD-002,Gear Assembly,CUS-006,2025-11-27,2025-12-11,Standard,70,Completed
JOB-00938,PRD-006,Bearing Cap,CUS-002,2024-12-02,2024-12-16,Rush,7,Completed
JOB-00939,PRD-005,Control Panel Frame,CUS-006,2024-10-03,2024-10-10,Rush,14,Completed
JOB-00940,PRD-008,Sensor Bracket,CUS-003,2025-03-13,2025-03-27,Standard,7,Completed
JOB-00941,PRD-006,Bearing Cap,CUS-003,2025-09-04,2025-09-11,Rush,14,Completed
JOB-00942,PRD-001,Hydraulic Valve Body,CUS-007,2024-11-12,2024-11-26,Standard,14,Completed
JOB-00943,PRD-005,Control Panel Frame,CUS-006,2024-07-10,2024-07-17,Rush,7,Completed
JOB-00944,PRD-008,Sensor Bracket,CUS-005,2025-05-28,2025-06-11,Rush,70,Completed
JOB-00945,PRD-008,Sensor Bracket,CUS-002,2024-09-06,2024-09-20,Standard,7,Completed
JOB-00946,PRD-005,Control Panel Frame,CUS-004,2024-07-18,2024-07-21,Critical,2,Completed
JOB-00947,PRD-005,Control Panel Frame,CUS-002,2024-04-18,2024-04-25,Rush,14,Completed
JOB-00948,PRD-001,Hydraulic Valve Body,CUS-007,2024-02-13,2024-02-20,Rush,28,Completed
JOB-00949,PRD-004,Motor Shaft,CUS-008,2025-01-07,2025-01-10,Critical,1,Completed
JOB-00950,PRD-003,Pump Housing,CUS-005,2024-11-14,2024-11-28,Standard,7,Completed
JOB-00951,PRD-003,Pump Housing,CUS-002,2025-12-31,2026-01-14,Standard,28,Completed
JOB-00952,PRD-007,Manifold Block,CUS-004,2024-01-15,2024-01-29,Standard,14,Completed
JOB-00953,PRD-003,Pump Housing,CUS-008,2024-07-18,2024-07-25,Rush,70,Completed
JOB-00954,PRD-003,Pump Housing,CUS-008,2024-07-26,2024-08-09,Rush,14,Completed
JOB-00955,PRD-006,Bearing Cap,CUS-004,2025-11-28,2025-12-12,Standard,14,Completed
JOB-00956,PRD-002,Gear Assembly,CUS-001,2024-11-29,2024-12-13,Standard,7,Completed
JOB-00957,PRD-004,Motor Shaft,CUS-007,2025-05-30,2025-06-13,Standard,70,Completed
JOB-00958,PRD-008,Sensor Bracket,CUS-001,2024-03-06,2024-03-13,Rush,7,Completed
JOB-00959,PRD-006,Bearing Cap,CUS-005,2025-01-27,2025-02-10,Standard,14,Completed
JOB-00960,PRD-003,Pump Housing,CUS-006,2025-06-25,2025-07-09,Standard,7,Completed
JOB-00961,PRD-002,Gear Assembly,CUS-004,2025-06-23,2025-07-07,Standard,14,Completed
JOB-00962,PRD-007,Manifold Block,CUS-008,2025-05-08,2025-05-22,Rush,14,Completed
JOB-00963,PRD-008,Sensor Bracket,CUS-003,2024-01-09,2024-01-16,Rush,14,Completed
JOB-00964,PRD-008,Sensor Bracket,CUS-005,2024-04-18,2024-05-02,Standard,70,Completed
JOB-00965,PRD-004,Motor Shaft,CUS-006,2024-08-13,2024-08-27,Rush,7,Completed
JOB-00966,PRD-002,Gear Assembly,CUS-006,2025-08-15,2025-08-29,Standard,14,Completed
JOB-00967,PRD-002,Gear Assembly,CUS-008,2025-11-17,2025-12-01,Standard,7,Completed
JOB-00968,PRD-004,Motor Shaft,CUS-001,2025-08-11,2025-08-25,Standard,7,Completed
JOB-00969,PRD-004,Motor Shaft,CUS-003,2024-08-16,2024-08-30,Standard,7,Completed
JOB-00970,PRD-001,Hydraulic Valve Body,CUS-001,2024-07-29,2024-08-01,Critical,2,Completed
JOB-00971,PRD-003,Pump Housing,CUS-007,2024-09-13,2024-09-27,Standard,1,Completed
JOB-00972,PRD-001,Hydraulic Valve Body,CUS-002,2025-02-10,2025-02-13,Critical,14,Completed
JOB-00973,PRD-004,Motor Shaft,CUS-008,2025-11-05,2025-11-19,Rush,14,Completed
JOB-00974,PRD-003,Pump Housing,CUS-003,2025-08-11,2025-08-25,Standard,14,Completed
JOB-00975,PRD-003,Pump Housing,CUS-003,2025-01-13,2025-01-20,Rush,1,Completed
JOB-00976,PRD-006,Bearing Cap,CUS-004,2024-04-08,2024-04-15,Rush,7,Completed
JOB-00977,PRD-007,Manifold Block,CUS-001,2024-06-04,2024-06-18,Standard,2,Completed
JOB-00978,PRD-004,Motor Shaft,CUS-007,2025-12-23,2026-01-06,Standard,28,Completed
JOB-00979,PRD-003,Pump Housing,CUS-008,2024-09-10,2024-09-17,Rush,28,Completed
JOB-00980,PRD-001,Hydraulic Valve Body,CUS-002,2025-12-22,2025-12-25,Critical,2,Completed
JOB-00981,PRD-002,Gear Assembly,CUS-001,2024-07-04,2024-07-18,Standard,14,Completed
JOB-00982,PRD-007,Manifold Block,CUS-001,2025-06-13,2025-06-20,Rush,2,Completed
JOB-00983,PRD-007,Manifold Block,CUS-007,2025-11-20,2025-12-04,Rush,7,Completed
JOB-00984,PRD-006,Bearing Cap,CUS-007,2024-05-20,2024-06-03,Standard,2,Completed
JOB-00985,PRD-003,Pump Housing,CUS-002,2024-11-28,2024-12-12,Standard,7,Completed
JOB-00986,PRD-005,Control Panel Frame,CUS-005,2025-08-07,2025-08-14,Rush,14,Completed
JOB-00987,PRD-004,Motor Shaft,CUS-002,2024-01-10,2024-01-24,Standard,70,Completed
JOB-00988,PRD-001,Hydraulic Valve Body,CUS-006,2024-10-21,2024-11-04,Rush,2,Completed
JOB-00989,PRD-007,Manifold Block,CUS-007,2024-08-08,2024-08-22,Standard,14,Completed
JOB-00990,PRD-005,Control Panel Frame,CUS-006,2025-08-28,2025-09-11,Standard,14,Completed
JOB-00991,PRD-005,Control Panel Frame,CUS-004,2025-07-22,2025-07-25,Critical,70,Completed
JOB-00992,PRD-007,Manifold Block,CUS-003,2025-11-21,2025-11-28,Rush,14,Completed
JOB-00993,PRD-006,Bearing Cap,CUS-005,2025-11-24,2025-12-08,Standard,7,Completed
JOB-00994,PRD-005,Control Panel Frame,CUS-003,2025-07-23,2025-07-30,Rush,14,Completed
JOB-00995,PRD-002,Gear Assembly,CUS-003,2025-10-01,2025-10-08,Rush,7,Completed
JOB-00996,PRD-002,Gear Assembly,CUS-006,2025-07-28,2025-08-11,Standard,70,Completed
JOB-00997,PRD-001,Hydraulic Valve Body,CUS-002,2024-01-08,2024-01-22,Standard,7,Completed
JOB-00998,PRD-003,Pump Housing,CUS-002,2025-09-15,2025-09-29,Rush,14,Completed
JOB-00999,PRD-002,Gear Assembly,CUS-002,2025-06-13,2025-06-27,Rush,1,Completed
JOB-01000,PRD-001,Hydraulic Valve Body,CUS-005,2025-07-28,2025-08-04,Rush,7,Completed
JOB-01001,PRD-001,Hydraulic Valve Body,CUS-008,2024-09-06,2024-09-09,Critical,28,Completed
JOB-01002,PRD-008,Sensor Bracket,CUS-004,2025-02-12,2025-02-26,Rush,14,Completed
JOB-01003,PRD-001,Hydraulic Valve Body,CUS-004,2025-12-31,2026-01-07,Rush,7,Completed
JOB-01004,PRD-003,Pump Housing,CUS-004,2025-05-29,2025-06-05,Rush,70,Completed
JOB-01005,PRD-001,Hydraulic Valve Body,CUS-005,2024-05-02,2024-05-05,Critical,28,Completed
JOB-01006,PRD-007,Manifold Block,CUS-007,2025-07-18,2025-08-01,Standard,7,Completed
JOB-01007,PRD-004,Motor Shaft,CUS-002,2024-04-08,2024-04-22,Standard,14,Completed
JOB-01008,PRD-005,Control Panel Frame,CUS-006,2025-05-13,2025-05-20,Rush,7,Completed
JOB-01009,PRD-005,Control Panel Frame,CUS-008,2024-10-04,2024-10-18,Standard,14,Completed
JOB-01010,PRD-007,Manifold Block,CUS-003,2025-01-08,2025-01-15,Rush,7,Completed
JOB-01011,PRD-007,Manifold Block,CUS-005,2024-04-12,2024-04-19,Rush,2,Completed
JOB-01012,PRD-006,Bearing Cap,CUS-005,2025-01-02,2025-01-09,Rush,70,Completed
JOB-01013,PRD-008,Sensor Bracket,CUS-004,2025-11-24,2025-11-27,Critical,70,Completed
JOB-01014,PRD-006,Bearing Cap,CUS-008,2025-10-17,2025-10-20,Critical,28,Completed
JOB-01015,PRD-001,Hydraulic Valve Body,CUS-002,2025-01-03,2025-01-17,Standard,70,Completed
JOB-01016,PRD-007,Manifold Block,CUS-004,2024-11-11,2024-11-18,Rush,14,Completed
JOB-01017,PRD-006,Bearing Cap,CUS-001,2025-05-20,2025-06-03,Standard,28,Completed
JOB-01018,PRD-005,Control Panel Frame,CUS-007,2024-05-13,2024-05-27,Standard,28,Completed
JOB-01019,PRD-006,Bearing Cap,CUS-008,2024-09-11,2024-09-25,Standard,7,Completed
JOB-01020,PRD-006,Bearing Cap,CUS-003,2025-01-20,2025-02-03,Standard,7,Completed
JOB-01021,PRD-004,Motor Shaft,CUS-004,2024-10-11,2024-10-25,Standard,2,Completed
JOB-01022,PRD-004,Motor Shaft,CUS-004,2024-10-22,2024-10-29,Rush,14,Completed
JOB-01023,PRD-004,Motor Shaft,CUS-003,2025-05-23,2025-05-30,Rush,7,Completed
JOB-01024,PRD-002,Gear Assembly,CUS-008,2024-04-22,2024-05-06,Standard,7,Completed
JOB-01025,PRD-001,Hydraulic Valve Body,CUS-008,2024-02-29,2024-03-07,Rush,14,Completed
JOB-01026,PRD-006,Bearing Cap,CUS-005,2025-12-05,2025-12-19,Standard,7,Completed
JOB-01027,PRD-008,Sensor Bracket,CUS-007,2025-02-04,2025-02-18,Rush,2,Completed
JOB-01028,PRD-004,Motor Shaft,CUS-001,2024-07-02,2024-07-09,Rush,28,Completed
JOB-01029,PRD-007,Manifold Block,CUS-006,2024-02-15,2024-02-29,Rush,28,Completed
JOB-01030,PRD-007,Manifold Block,CUS-008,2024-09-05,2024-09-08,Critical,2,Completed
JOB-01031,PRD-002,Gear Assembly,CUS-006,2025-10-21,2025-11-04,Standard,1,Completed
JOB-01032,PRD-001,Hydraulic Valve Body,CUS-007,2024-10-28,2024-11-11,Standard,7,Completed
JOB-01033,PRD-002,Gear Assembly,CUS-003,2025-01-06,2025-01-20,Standard,28,Completed
JOB-01034,PRD-005,Control Panel Frame,CUS-006,2025-11-05,2025-11-19,Standard,28,Completed
JOB-01035,PRD-006,Bearing Cap,CUS-004,2025-08-29,2025-09-12,Rush,2,Completed
JOB-01036,PRD-007,Manifold Block,CUS-006,2025-06-17,2025-06-24,Rush,28,Completed
JOB-01037,PRD-007,Manifold Block,CUS-003,2024-09-13,2024-09-27,Rush,2,Completed
JOB-01038,PRD-004,Motor Shaft,CUS-004,2025-01-21,2025-01-28,Rush,7,Completed
JOB-01039,PRD-007,Manifold Block,CUS-003,2024-10-07,2024-10-10,Critical,70,Completed
JOB-01040,PRD-003,Pump Housing,CUS-003,2024-01-12,2024-01-26,Rush,2,Completed
JOB-01041,PRD-007,Manifold Block,CUS-008,2025-03-27,2025-04-10,Standard,2,Completed
JOB-01042,PRD-005,Control Panel Frame,CUS-007,2024-03-07,2024-03-21,Standard,7,Completed
JOB-01043,PRD-002,Gear Assembly,CUS-004,2024-03-26,2024-04-09,Rush,14,Completed
JOB-01044,PRD-005,Control Panel Frame,CUS-008,2024-05-16,2024-05-30,Standard,70,Completed
JOB-01045,PRD-006,Bearing Cap,CUS-005,2025-05-29,2025-06-12,Rush,70,Completed
JOB-01046,PRD-006,Bearing Cap,CUS-006,2024-06-21,2024-07-05,Standard,1,Completed
JOB-01047,PRD-004,Motor Shaft,CUS-005,2024-09-05,2024-09-19,Rush,2,Completed
JOB-01048,PRD-006,Bearing Cap,CUS-008,2025-12-31,2026-01-14,Standard,28,Completed
JOB-01049,PRD-008,Sensor Bracket,CUS-005,2025-06-30,2025-07-07,Rush,7,Completed
JOB-01050,PRD-008,Sensor Bracket,CUS-003,2024-07-25,2024-08-08,Standard,28,Completed
JOB-01051,PRD-006,Bearing Cap,CUS-002,2025-08-01,2025-08-15,Standard,14,Completed
JOB-01052,PRD-002,Gear Assembly,CUS-006,2024-11-21,2024-12-05,Standard,2,Completed
JOB-01053,PRD-006,Bearing Cap,CUS-007,2025-01-16,2025-01-30,Standard,28,Completed
JOB-01054,PRD-005,Control Panel Frame,CUS-008,2025-06-03,2025-06-06,Critical,2,Completed
JOB-01055,PRD-007,Manifold Block,CUS-003,2024-02-01,2024-02-15,Rush,7,Completed
JOB-01056,PRD-004,Motor Shaft,CUS-004,2024-04-23,2024-04-30,Rush,14,Completed
JOB-01057,PRD-003,Pump Housing,CUS-002,2024-05-15,2024-05-29,Standard,14,Completed
JOB-01058,PRD-008,Sensor Bracket,CUS-007,2024-02-06,2024-02-20,Rush,14,Completed
JOB-01059,PRD-002,Gear Assembly,CUS-002,2024-08-09,2024-08-23,Standard,14,Completed
JOB-01060,PRD-007,Manifold Block,CUS-005,2024-12-19,2025-01-02,Standard,70,Completed
JOB-01061,PRD-008,Sensor Bracket,CUS-003,2024-07-05,2024-07-19,Standard,70,Completed
JOB-01062,PRD-001,Hydraulic Valve Body,CUS-006,2025-05-26,2025-06-09,Rush,14,Completed
JOB-01063,PRD-008,Sensor Bracket,CUS-008,2025-01-23,2025-02-06,Standard,1,Completed
JOB-01064,PRD-003,Pump Housing,CUS-008,2024-09-10,2024-09-13,Critical,14,Completed
JOB-01065,PRD-007,Manifold Block,CUS-006,2025-03-19,2025-03-26,Rush,70,Completed
JOB-01066,PRD-008,Sensor Bracket,CUS-008,2024-05-07,2024-05-21,Standard,7,Completed
JOB-01067,PRD-005,Control Panel Frame,CUS-003,2025-01-07,2025-01-21,Standard,7,Completed
JOB-01068,PRD-005,Control Panel Frame,CUS-006,2024-07-12,2024-07-26,Rush,7,Completed
JOB-01069,PRD-005,Control Panel Frame,CUS-008,2024-01-11,2024-01-25,Standard,1,Completed
JOB-01070,PRD-008,Sensor Bracket,CUS-005,2025-09-08,2025-09-22,Standard,14,Completed
JOB-01071,PRD-004,Motor Shaft,CUS-004,2025-06-18,2025-06-25,Rush,7,Completed
JOB-01072,PRD-007,Manifold Block,CUS-007,2025-09-17,2025-09-20,Critical,28,Completed
JOB-01073,PRD-004,Motor Shaft,CUS-007,2025-07-11,2025-07-25,Standard,28,Completed
JOB-01074,PRD-004,Motor Shaft,CUS-004,2025-08-27,2025-09-10,Standard,28,Completed
JOB-01075,PRD-005,Control Panel Frame,CUS-007,2025-01-20,2025-02-03,Standard,7,Completed
JOB-01076,PRD-004,Motor Shaft,CUS-003,2024-09-17,2024-09-24,Rush,7,Completed
JOB-01077,PRD-005,Control Panel Frame,CUS-008,2025-10-14,2025-10-28,Standard,14,Completed
JOB-01078,PRD-005,Control Panel Frame,CUS-004,2025-12-04,2025-12-11,Rush,28,Completed
JOB-01079,PRD-006,Bearing Cap,CUS-001,2024-03-11,2024-03-25,Standard,7,Completed
JOB-01080,PRD-003,Pump Housing,CUS-005,2025-02-06,2025-02-09,Critical,28,Completed
JOB-01081,PRD-003,Pump Housing,CUS-004,2024-01-11,2024-01-18,Rush,2,Completed
JOB-01082,PRD-002,Gear Assembly,CUS-004,2025-12-08,2025-12-22,Standard,28,Completed
JOB-01083,PRD-006,Bearing Cap,CUS-006,2025-12-15,2025-12-29,Rush,1,Completed
JOB-01084,PRD-008,Sensor Bracket,CUS-006,2024-02-14,2024-02-28,Standard,2,Completed
JOB-01085,PRD-002,Gear Assembly,CUS-001,2024-07-26,2024-08-02,Rush,14,Completed
JOB-01086,PRD-005,Control Panel Frame,CUS-008,2024-04-11,2024-04-18,Rush,1,Completed
JOB-01087,PRD-003,Pump Housing,CUS-007,2024-12-24,2025-01-07,Rush,1,Completed
JOB-01088,PRD-001,Hydraulic Valve Body,CUS-007,2024-12-20,2025-01-03,Standard,1,Completed
JOB-01089,PRD-008,Sensor Bracket,CUS-004,2024-02-16,2024-03-01,Standard,7,Completed
JOB-01090,PRD-008,Sensor Bracket,CUS-004,2024-05-14,2024-05-28,Standard,28,Completed
JOB-01091,PRD-008,Sensor Bracket,CUS-006,2025-03-21,2025-04-04,Standard,1,Completed
JOB-01092,PRD-003,Pump Housing,CUS-002,2024-02-29,2024-03-07,Rush,14,Completed
JOB-01093,PRD-005,Control Panel Frame,CUS-004,2025-03-03,2025-03-17,Rush,28,Completed
JOB-01094,PRD-006,Bearing Cap,CUS-002,2024-11-07,2024-11-14,Rush,2,Completed
JOB-01095,PRD-004,Motor Shaft,CUS-001,2025-04-09,2025-04-23,Rush,2,Completed
JOB-01096,PRD-003,Pump Housing,CUS-007,2024-06-19,2024-06-26,Rush,28,Completed
JOB-01097,PRD-004,Motor Shaft,CUS-008,2024-02-29,2024-03-14,Rush,28,Completed
JOB-01098,PRD-003,Pump Housing,CUS-004,2024-05-07,2024-05-21,Rush,14,Completed
JOB-01099,PRD-003,Pump Housing,CUS-001,2025-04-29,2025-05-13,Standard,28,Completed
JOB-01100,PRD-001,Hydraulic Valve Body,CUS-002,2024-08-07,2024-08-21,Standard,1,Completed
JOB-01101,PRD-003,Pump Housing,CUS-006,2025-03-28,2025-04-11,Standard,7,Completed
JOB-01102,PRD-008,Sensor Bracket,CUS-007,2024-01-30,2024-02-13,Standard,14,Completed
JOB-01103,PRD-006,Bearing Cap,CUS-001,2024-12-24,2025-01-07,Standard,7,Completed
JOB-01104,PRD-008,Sensor Bracket,CUS-008,2025-02-25,2025-03-11,Standard,28,Completed
JOB-01105,PRD-004,Motor Shaft,CUS-006,2025-05-13,2025-05-27,Standard,14,Completed
JOB-01106,PRD-008,Sensor Bracket,CUS-002,2024-08-16,2024-08-30,Rush,28,Completed
JOB-01107,PRD-003,Pump Housing,CUS-006,2025-01-10,2025-01-24,Rush,7,Completed
JOB-01108,PRD-008,Sensor Bracket,CUS-007,2025-12-25,2026-01-08,Rush,7,Completed
JOB-01109,PRD-003,Pump Housing,CUS-004,2025-06-04,2025-06-07,Critical,2,Completed
JOB-01110,PRD-006,Bearing Cap,CUS-004,2025-07-08,2025-07-22,Rush,2,Completed
JOB-01111,PRD-008,Sensor Bracket,CUS-005,2024-08-07,2024-08-21,Standard,28,Completed
JOB-01112,PRD-006,Bearing Cap,CUS-002,2025-04-04,2025-04-18,Standard,2,Completed
JOB-01113,PRD-002,Gear Assembly,CUS-001,2024-04-04,2024-04-18,Standard,1,Completed
JOB-01114,PRD-003,Pump Housing,CUS-004,2024-02-14,2024-02-28,Standard,2,Completed
JOB-01115,PRD-002,Gear Assembly,CUS-001,2024-05-21,2024-06-04,Standard,2,Completed
JOB-01116,PRD-007,Manifold Block,CUS-001,2025-01-01,2025-01-08,Rush,28,Completed
JOB-01117,PRD-006,Bearing Cap,CUS-001,2024-04-10,2024-04-24,Standard,7,Completed
JOB-01118,PRD-004,Motor Shaft,CUS-008,2024-04-23,2024-04-30,Rush,70,Completed
JOB-01119,PRD-001,Hydraulic Valve Body,CUS-006,2025-08-18,2025-09-01,Rush,2,Completed
JOB-01120,PRD-001,Hydraulic Valve Body,CUS-001,2025-01-15,2025-01-22,Rush,14,Completed
JOB-01121,PRD-002,Gear Assembly,CUS-004,2024-04-19,2024-04-26,Rush,7,Completed
JOB-01122,PRD-002,Gear Assembly,CUS-007,2024-11-26,2024-12-10,Rush,7,Completed
JOB-01123,PRD-004,Motor Shaft,CUS-003,2024-12-20,2025-01-03,Standard,28,Completed
JOB-01124,PRD-007,Manifold Block,CUS-008,2025-05-27,2025-06-03,Rush,70,Completed
JOB-01125,PRD-007,Manifold Block,CUS-003,2024-08-26,2024-08-29,Critical,28,Completed
JOB-01126,PRD-007,Manifold Block,CUS-008,2024-08-13,2024-08-20,Rush,2,Completed
JOB-01127,PRD-006,Bearing Cap,CUS-006,2025-04-09,2025-04-16,Rush,2,Completed
JOB-01128,PRD-007,Manifold Block,CUS-006,2025-09-08,2025-09-15,Rush,14,Completed
JOB-01129,PRD-004,Motor Shaft,CUS-007,2024-11-01,2024-11-15,Rush,7,Completed
JOB-01130,PRD-005,Control Panel Frame,CUS-008,2025-10-09,2025-10-23,Standard,14,Completed
JOB-01131,PRD-007,Manifold Block,CUS-005,2024-02-19,2024-03-04,Standard,14,Completed
JOB-01132,PRD-001,Hydraulic Valve Body,CUS-001,2025-03-07,2025-03-21,Standard,14,Completed
JOB-01133,PRD-005,Control Panel Frame,CUS-006,2024-11-01,2024-11-04,Critical,28,Completed
JOB-01134,PRD-001,Hydraulic Valve Body,CUS-003,2025-01-29,2025-02-05,Rush,14,Completed
JOB-01135,PRD-002,Gear Assembly,CUS-003,2025-05-23,2025-06-06,Standard,1,Completed
JOB-01136,PRD-003,Pump Housing,CUS-004,2024-12-23,2025-01-06,Standard,1,Completed
JOB-01137,PRD-005,Control Panel Frame,CUS-007,2024-05-10,2024-05-17,Rush,14,Completed
